player_id,level_id,progress,video_url
16498,1750,100,https://www.youtube.com/watch?v=ts2VkfMvzqE
16498,2655,100,https://youtu.be/2CxE-UWCIG4
16498,2066,100,https://www.youtube.com/watch?v=Y7GY3V2oPWQ
16498,2688,100,https://www.youtube.com/watch?v=qzskDhDTWJI
16498,2088,100,https://www.youtube.com/watch?v=On9NcRhQG0k&ab_channel=Zoink
16498,2485,100,https://www.youtube.com/watch?v=WWH8wz3MI7w
16498,1732,100,https://www.youtube.com/watch?v=YYMrmAmmS-0
16498,3279,100,https://www.youtube.com/watch?v=xeLylbSeLlI
16498,2658,100,https://youtu.be/4yHA6jux5UI?si=FQswN3TE3K89ZukJ
16498,2050,100,https://www.youtube.com/watch?v=NPvKxItz5Io
16498,1981,100,https://www.youtube.com/watch?v=7vvcfnfpm4s
16498,2513,100,https://www.youtube.com/watch?v=sKGrmJV9xdA
16498,2837,100,https://youtu.be/NqUnUHPU1kU?si=SPA8cKRdcN5uzVUK
16498,2535,100,https://www.youtube.com/watch?v=L-TCgxJAETM
16498,3061,100,https://www.youtube.com/watch?v=NPH6erjdTeQ
16498,2372,100,https://www.youtube.com/watch?v=UsfNCarKnTY
16498,1963,100,https://www.youtube.com/watch?v=UyIIBwfi-js&ab_channel=Zoink
16498,2925,100,https://www.youtube.com/watch?v=r5fJBTh3aXY
16498,2264,100,https://www.youtube.com/watch?v=Fm6TqCj4C4M
16498,3303,100,https://youtu.be/3z29S-wcvbA?si=iGs5v8i2y7DaibiE
16498,2418,100,https://www.youtube.com/watch?v=lYQIU3yYwz4
16498,1934,100,https://www.youtube.com/watch?v=D2IZZBcyo8E
16498,1653,100,https://www.youtube.com/watch?v=780jTw5P7es
16498,1825,100,https://www.youtube.com/watch?v=mMc2ruH1Tho
16498,2083,100,https://www.youtube.com/watch?v=QdUPwiwZqq0
16498,1638,100,https://www.youtube.com/watch?v=EXJtwtOMxw4&t=64s&pp=ygUIem9pbmsgZ2Q%3D
16498,3337,100,https://youtu.be/zbkxU1u0M8I?si=1CxsrmnK3San7vld&t=474
16498,2843,100,https://www.youtube.com/watch?v=vG3AVkQfJng
16498,2685,100,https://www.youtube.com/watch?v=1CXJ5Mscpis
16498,2358,100,https://www.youtube.com/watch?v=i3DTNQZFdsY&pp=ygUFem9pbms%3D
16498,2478,100,https://www.youtube.com/watch?v=1FI3R7FFOx4
